pop_size: 5000, generations: 600, Px: 0.75, Pm: 0.2, Tour: 5, Elite: 0.002
324; 57614; 59020; 68895;
325; 57208; 58852; 66892;
326; 57145; 58655; 68010;
327; 57002; 58517; 66198;
328; 56422; 58346; 66840;
329; 56360; 58177; 66794;
330; 56059; 58036; 66363;
331; 55980; 57918; 67738;
332; 55624; 57663; 67191;
333; 55197; 57486; 66362;
334; 55031; 57131; 66690;
335; 54654; 56914; 64824;
336; 54654; 56625; 64522;
337; 54324; 56409; 64357;
338; 54091; 56105; 63545;
339; 53896; 55818; 63804;
340; 53696; 55523; 63832;
341; 53596; 55277; 63752;
342; 53094; 54973; 63147;
343; 53027; 54663; 63358;
344; 52453; 54418; 62763;
345; 52357; 54176; 63038;
346; 52357; 53965; 62673;
347; 52077; 53725; 61644;
348; 52009; 53528; 61704;
349; 51865; 53414; 61240;
350; 51679; 53251; 61320;
351; 51568; 53098; 61568;
352; 51257; 52890; 60851;
353; 50961; 52632; 61404;
354; 50581; 52453; 61612;
355; 50562; 52179; 59797;
356; 50358; 51980; 61010;
357; 50355; 51717; 60296;
358; 50002; 51507; 59299;
359; 49793; 51295; 59316;
360; 49493; 51081; 59887;
361; 49315; 50939; 59140;
362; 49042; 50733; 58853;
363; 48966; 50533; 58555;
364; 48706; 50282; 58152;
365; 48670; 50044; 57709;
366; 48496; 49817; 57184;
367; 48237; 49683; 58225;
368; 47967; 49477; 57827;
369; 47863; 49347; 56756;
370; 47801; 49215; 57435;
371; 47498; 49111; 56778;
372; 47498; 48905; 57423;
373; 47400; 48802; 56656;
374; 47336; 48628; 56774;
375; 46947; 48430; 57347;
376; 46919; 48289; 56032;
377; 46822; 48194; 57215;
378; 46671; 48089; 55960;
379; 46472; 47937; 57695;
380; 46368; 47789; 55825;
381; 46205; 47509; 56429;
382; 46130; 47366; 55552;
383; 45880; 47203; 55521;
384; 45730; 47064; 55295;
385; 45614; 46982; 55795;
386; 45304; 46831; 55298;
387; 45233; 46725; 55325;
388; 44860; 46596; 55604;
389; 44617; 46492; 54323;
390; 44526; 46463; 55053;
391; 44469; 46263; 55755;
392; 44286; 46094; 55532;
393; 44108; 46032; 53964;
394; 43877; 45898; 54196;
395; 43877; 45609; 53969;
396; 43822; 45160; 54699;
397; 43709; 44919; 53226;
398; 43475; 44818; 53913;
399; 42951; 44798; 52781;
400; 42951; 44705; 53200;
401; 42884; 44580; 52670;
402; 42771; 44392; 53117;
403; 42600; 44184; 54073;
404; 42263; 43890; 51455;
405; 42263; 43572; 51431;
406; 42152; 43327; 50212;
407; 42051; 43197; 50685;
408; 42051; 43111; 51442;
409; 41867; 43004; 51508;
410; 41582; 43025; 51368;
411; 41518; 42970; 51005;
412; 41416; 42827; 51075;
413; 41216; 42845; 50660;
414; 41117; 42704; 51218;
415; 41004; 42584; 50823;
416; 40934; 42350; 51023;
417; 40830; 42194; 51277;
418; 40730; 42062; 52239;
419; 40730; 42006; 50187;
420; 40656; 41869; 50800;
421; 40483; 41682; 49751;
422; 40365; 41579; 49730;
423; 40306; 41565; 50023;
424; 40086; 41558; 52469;
425; 39904; 41518; 49370;
426; 39853; 41502; 49663;
427; 39555; 41319; 51296;
428; 39555; 41232; 49847;
429; 39545; 41189; 52437;
430; 39385; 41015; 48453;
431; 39303; 40921; 51524;
432; 39133; 40832; 51319;
433; 39079; 40793; 50472;
434; 38933; 40801; 51304;
435; 38933; 40922; 49769;
436; 38822; 40901; 50968;
437; 38458; 40792; 50052;
438; 38104; 40736; 51256;
439; 38104; 40644; 50154;
440; 38104; 40364; 49522;
441; 37850; 40164; 49776;
442; 37627; 39979; 50440;
443; 37528; 39784; 50321;
444; 37528; 39592; 50290;
445; 37418; 39503; 47832;
446; 37342; 39280; 47823;
447; 37341; 39061; 47278;
448; 37317; 38892; 46926;
449; 37209; 38781; 47939;
450; 37184; 38700; 47128;
451; 37083; 38540; 48000;
452; 37015; 38447; 48028;
453; 36949; 38408; 47577;
454; 36859; 38373; 48833;
455; 36745; 38191; 47850;
456; 36725; 38095; 48081;
457; 36567; 37984; 49222;
458; 36521; 37837; 46369;
459; 36359; 37761; 48007;
460; 36301; 37636; 47440;
461; 36222; 37598; 46160;
462; 35974; 37560; 48951;
463; 35837; 37422; 48204;
464; 35692; 37237; 45492;
465; 35432; 37042; 44881;
466; 35342; 36860; 44973;
467; 35342; 36612; 43781;
468; 35248; 36444; 44785;
469; 35082; 36340; 43907;
470; 34897; 36223; 43588;
471; 34825; 36112; 43177;
472; 34227; 36017; 44190;
473; 34227; 35887; 44511;
474; 34227; 35785; 43384;
475; 34226; 35667; 44081;
476; 34058; 35594; 44720;
477; 33885; 35540; 44390;
478; 33773; 35523; 44415;
479; 33773; 35501; 44281;
480; 33671; 35322; 43881;
481; 33413; 35031; 43991;
482; 33217; 34836; 42878;
483; 33125; 34642; 42782;
484; 32534; 34537; 41957;
485; 32491; 34311; 42274;
486; 32491; 34099; 41054;
487; 32245; 33943; 42038;
488; 31802; 33765; 41580;
489; 31407; 33596; 41914;
490; 31291; 33373; 40921;
491; 30530; 33176; 40344;
492; 30473; 32904; 40508;
493; 30396; 32542; 39002;
494; 30278; 32099; 38015;
495; 30117; 31665; 37236;
496; 30117; 31283; 35995;
497; 29959; 31024; 36864;
498; 29885; 30877; 37520;
499; 29698; 30757; 35642;
500; 29533; 30648; 35662;
501; 29533; 30479; 35299;
502; 29420; 30398; 35944;
503; 29393; 30271; 35699;
504; 29200; 30173; 38470;
505; 29051; 30081; 35679;
506; 29051; 29967; 36178;
507; 28918; 29890; 34450;
508; 28910; 29777; 34421;
509; 28844; 29736; 36940;
510; 28752; 29626; 34640;
511; 28616; 29580; 35431;
512; 28587; 29498; 37013;
513; 28462; 29380; 36819;
514; 28213; 29328; 35020;
515; 28213; 29274; 35649;
516; 28208; 29195; 34823;
517; 28132; 29084; 36072;
518; 28059; 28989; 34458;
519; 27822; 28871; 33827;
520; 27752; 28761; 34299;
521; 27674; 28676; 34527;
522; 27576; 28569; 33963;
523; 27457; 28443; 33889;
524; 27444; 28343; 36345;
525; 27417; 28250; 33905;
526; 27323; 28179; 34189;
527; 27240; 28095; 35829;
528; 27221; 28025; 34758;
529; 27091; 27925; 32675;
530; 27002; 27844; 32901;
531; 26976; 27807; 33794;
532; 26838; 27698; 36129;
533; 26691; 27626; 32485;
534; 26691; 27541; 32214;
535; 26650; 27477; 32202;
536; 26570; 27383; 32421;
537; 26470; 27322; 32375;
538; 26361; 27220; 31655;
539; 26301; 27149; 32281;
540; 26226; 27071; 32227;
541; 26054; 27002; 32360;
542; 26054; 26922; 31524;
543; 25935; 26817; 31421;
544; 25867; 26717; 32432;
545; 25772; 26621; 31428;
546; 25726; 26542; 31659;
547; 25648; 26464; 34026;
548; 25612; 26378; 33364;
549; 25533; 26307; 34410;
550; 25517; 26243; 31805;
551; 25408; 26161; 30962;
552; 25365; 26093; 30755;
553; 25280; 26038; 30580;
554; 25240; 25981; 30779;
555; 25129; 25972; 33808;
556; 25064; 25882; 30593;
557; 24861; 25817; 31090;
558; 24861; 25767; 34000;
559; 24861; 25680; 30576;
560; 24761; 25585; 30779;
561; 24664; 25520; 30393;
562; 24622; 25396; 30099;
563; 24570; 25351; 30691;
564; 24549; 25286; 30135;
565; 24409; 25231; 30188;
566; 24382; 25167; 30061;
567; 24217; 25107; 30169;
568; 24217; 25017; 31904;
569; 24180; 24940; 29660;
570; 24115; 24825; 29961;
571; 24018; 24777; 29375;
572; 23962; 24731; 31865;
573; 23962; 24642; 29145;
574; 23936; 24605; 30100;
575; 23891; 24560; 29485;
576; 23840; 24460; 28823;
577; 23771; 24443; 29026;
578; 23723; 24403; 29033;
579; 23719; 24339; 28836;
580; 23688; 24293; 28790;
581; 23618; 24258; 29451;
582; 23604; 24232; 28949;
583; 23551; 24188; 28770;
584; 23510; 24148; 29035;
585; 23305; 24098; 31229;
586; 23305; 24040; 29304;
587; 23305; 23986; 31165;
588; 23278; 23955; 30479;
589; 23278; 23981; 30744;
590; 23155; 23936; 31877;
591; 23076; 23942; 31669;
592; 23058; 23990; 32203;
593; 23044; 23908; 32276;
594; 22963; 23759; 31986;
595; 22931; 23684; 30710;
596; 22880; 23577; 30272;
597; 22844; 23486; 30209;
598; 22802; 23392; 27551;
599; 22774; 23331; 28000;
600; 22707; 23304; 28296;
331,106,308,332,306,305,347,348,345,298,300,329,301,344,302,320,342,340,341,328,299,330,322,346,321,303,304,323,33,35,40,37,109,141,131,107,130,113,115,112,120,118,116,145,126,150,128,127,144,148,129,152,151,121,139,119,142,137,133,114,136,307,111,135,132,117,140,143,138,134,146,149,124,153,125,147,4,3,13,31,21,26,5,1,8,10,25,336,349,324,309,335,313,356,157,181,318,338,355,334,350,312,351,6,28,9,15,14,11,23,29,30,39,27,17,12,2,7,20,16,22,19,18,24,32,353,326,354,325,352,315,337,327,357,316,154,158,165,190,172,171,193,195,173,194,200,196,166,160,162,163,159,167,164,191,174,198,199,197,177,175,201,169,186,184,179,161,188,168,187,155,180,183,170,192,176,189,185,182,156,178,319,317,339,314,311,310,34,36,44,49,46,52,50,41,38,43,48,54,55,57,51,42,45,56,53,84,66,78,87,94,73,77,93,89,90,82,72,60,62,69,91,96,88,85,86,75,81,67,74,79,61,68,71,80,92,101,98,105,104,410,370,394,369,409,384,395,373,372,371,414,386,415,387,376,378,379,250,274,276,255,260,269,272,273,297,267,284,289,270,291,290,293,287,258,257,259,282,262,296,294,292,288,271,268,295,266,286,263,261,265,264,285,283,281,280,279,251,253,252,278,275,256,254,277,377,399,398,416,397,417,375,374,385,413,412,396,411,249,242,247,225,224,240,241,219,220,244,223,222,245,221,248,246,243,218,217,239,236,235,213,212,215,238,216,214,210,208,230,229,207,206,232,209,231,234,237,233,211,205,228,406,360,401,400,388,380,359,358,402,361,390,389,403,362,404,405,381,363,364,407,382,383,408,391,365,392,393,366,367,202,227,203,204,226,368,103,102,99,76,100,97,95,83,65,63,70,64,59,58,47,122,123,108,110,333,343,
